"TOA5","CR1000","CR1000","74426","CR1000.Std.28.02","CPU:Teste_CR_PROGRAMATION_FILE_NAME.CR1","34651","CR_1000_SITE_NAME"
"TIMESTAMP","RECORD","Bat_Volt","Bat_Volt_Min","Temp_Int","Pression_bridge","Pression_bridge_v","TDGP1_Avg","Pression_bridge_Avg","Pression_bridge_v_Avg"
"TS","RN","volt","volt","DegC","psi","millivolt","mmHg","psi","millivolt"
"","","Smp","Min","Smp","Smp","Smp","Avg","Avg","Avg"
"2016-06-22 10:45:00",245,14.37461,14.37461,0,40.49298,4.154208,230.0594,40.45275,4.150588
"2016-06-22 10:50:00",246,14.35258,14.35258,0,40.49298,4.160996,230.0594,40.49567,4.154435
"2016-06-22 10:55:00",247,14.34707,14.33606,0,40.57345,4.160996,230.0594,40.54126,4.158507
"2016-06-22 11:00:00",248,14.31954,14.31954,0,40.57345,4.160996,230.0594,40.57211,4.160996
"2016-06-22 11:05:00",249,14.30852,14.30852,0,40.65392,4.167784,230.0594,40.58954,4.16258
"2016-06-22 11:10:00",250,14.30301,14.29751,0,40.73438,4.174572,230.0594,40.71426,4.172875
"2016-06-22 11:15:00",251,14.28649,14.28649,0,40.73438,4.174572,230.0594,40.73572,4.174798
"2016-06-22 11:20:00",252,14.28098,14.27548,0,40.81484,4.18136,230.0594,40.784,4.179324
"2016-06-22 11:25:00",253,14.09373,14.08822,0,40.89531,4.188148,230.0594,40.82557,4.182718
"2016-06-22 11:30:00",254,14.26446,13.82937,0,40.89531,4.188148,230.0594,40.89262,4.187922
"2016-06-22 11:35:00",255,14.25895,14.25895,0,40.89531,4.188148,230.0594,40.89531,4.188148
"2016-06-22 11:40:00",256,14.25296,14.25296,0,40.97577,4.194936,230.0578,40.94627,4.192447
"2016-06-22 11:45:00",257,14.25286,14.21967,0,41.05623,4.201724,230.0534,41.04014,4.199687
"2016-06-22 11:50:00",258,14.18705,14.08775,0,41.05623,4.201724,230.0537,41.06025,4.202063
"2016-06-22 11:55:00",259,14.25329,14.19256,0,41.1367,4.208512,230.0566,41.11256,4.206249
"2016-06-22 12:00:00",260,14.25839,14.23677,0,41.1367,4.208512,230.0564,41.13938,4.208625
"2016-06-22 12:05:00",261,14.25872,13.99975,0,41.21716,4.2153,230.0548,41.189,4.21349
"2016-06-22 12:10:00",262,14.07709,13.97789,0,41.21716,4.2153,230.0572,41.21716,4.2153
"2016-06-22 12:15:00",263,14.26392,14.07709,0,41.29763,4.228876,230.0571,41.23996,4.217788
"2016-06-22 12:20:00",264,13.96678,13.84004,0,41.37809,4.228876,230.0547,41.362,4.227292
"2016-06-22 12:25:00",265,13.63649,13.63649,0,41.37809,4.228876,230.0571,41.37809,4.228876
"2016-06-22 12:30:00",266,13.88438,13.61999,0,41.45855,4.235663,230.0583,41.41027,4.231478
"2016-06-22 12:35:00",267,14.27544,13.91192,0,41.45855,4.235663,230.0589,41.45855,4.23555
"2016-06-22 12:40:00",268,14.27546,14.26444,0,41.53902,4.242451,230.0591,41.47062,4.237134
"2016-06-22 12:45:00",269,14.303,14.25343,0,41.53902,4.242451,230.0592,41.53231,4.242451
"2016-06-22 12:50:00",270,13.6366,13.6366,0,41.61948,4.249239,230.0593,41.5484,4.243356
"2016-06-22 12:55:00",271,13.55398,13.55398,0,41.61948,4.256027,230.0593,41.62082,4.249013
"2016-06-22 13:00:00",272,13.62558,13.54297,0,41.69995,4.256027,230.0593,41.68922,4.255461
"2016-06-22 13:05:00",273,13.65863,13.62558,0,41.69995,4.256027,230.0593,41.70129,4.256593
"2016-06-22 13:10:00",274,13.69167,13.66413,0,41.78041,4.262815,230.0593,41.76834,4.26157
"2016-06-22 13:15:00",275,13.49891,13.49891,0,41.78041,4.262815,230.0593,41.78041,4.262815
"2016-06-22 13:20:00",276,13.48239,13.45485,0,41.86087,4.269603,230.0593,41.83003,4.266549
"2016-06-22 13:25:00",277,13.72472,13.48239,0,41.86087,4.269603,230.0593,41.86087,4.269603
"2016-06-22 13:30:00",278,13.73573,13.73022,0,41.94134,4.276391,230.0593,41.86758,4.270056
"2016-06-22 13:35:00",279,13.73022,13.73022,0,42.0218,4.283179,230.0593,41.96682,4.279219
