Serial_number:
2022016
Project ID:
CGC_McCully
Location:
PO-05_20160729
LEVEL
UNIT: m
Offset: 0.000000 m
TEMPERATURE
UNIT: °C
Date,Time,LEVEL,TEMPERATURE
2016-07-29,15:26:16,13.2406,7.361
2016-07-29,15:26:17,13.2409,7.361
2016-07-29,15:26:18,13.2405,7.361
2016-07-29,15:26:19,13.2400,7.361
2016-07-29,15:26:20,13.2404,7.361
2016-07-29,15:26:21,13.2400,7.361
2016-07-29,15:26:22,13.2398,7.361
2016-07-29,15:26:23,13.2401,7.361
2016-07-29,15:26:24,13.2402,7.361
2016-07-29,15:26:25,13.2399,7.361
2016-07-29,15:26:26,13.2399,7.361
2016-07-29,15:26:27,13.2398,7.361
2016-07-29,15:26:28,13.2393,7.361
2016-07-29,15:26:29,13.2395,7.361
2016-07-29,15:26:30,13.2395,7.361
2016-07-29,15:26:31,13.2395,7.361
2016-07-29,15:26:32,13.2397,7.361
2016-07-29,15:26:33,13.2395,7.361
2016-07-29,15:26:34,13.2392,7.361
2016-07-29,15:26:35,13.2390,7.361
2016-07-29,15:26:36,13.2391,7.361
2016-07-29,15:26:37,13.2392,7.361
2016-07-29,15:26:38,13.2391,7.361
2016-07-29,15:26:39,13.2390,7.361
2016-07-29,15:26:40,13.2391,7.360
2016-07-29,15:26:41,13.2389,7.361
2016-07-29,15:26:42,13.2387,7.361
2016-07-29,15:26:43,13.2387,7.361
2016-07-29,15:26:44,13.2387,7.361
2016-07-29,15:26:45,13.2390,7.361
2016-07-29,15:26:46,13.2383,7.361
2016-07-29,15:26:47,13.2386,7.361
2016-07-29,15:26:48,13.2386,7.361
2016-07-29,15:26:49,13.2382,7.361
2016-07-29,15:26:51,13.2381,7.361
2016-07-29,15:26:52,13.2383,7.361
2016-07-29,15:26:53,13.2382,7.360
2016-07-29,15:26:54,13.2381,7.361
2016-07-29,15:26:55,13.2381,7.361
2016-07-29,15:26:56,13.2378,7.361
2016-07-29,15:26:57,13.2379,7.360
2016-07-29,15:26:58,13.2378,7.361
2016-07-29,15:26:59,13.2377,7.361
2016-07-29,15:27:00,13.2375,7.361
2016-07-29,15:27:01,13.2374,7.361
2016-07-29,15:27:02,13.2376,7.361
2016-07-29,15:27:03,13.2373,7.361
2016-07-29,15:27:04,13.2374,7.360
2016-07-29,15:27:05,13.2373,7.361
2016-07-29,15:27:06,13.2371,7.361
2016-07-29,15:27:07,13.2370,7.360
2016-07-29,15:27:08,13.2371,7.361
2016-07-29,15:27:09,13.2371,7.360
2016-07-29,15:27:10,13.2368,7.361
2016-07-29,15:27:11,13.2371,7.360
2016-07-29,15:27:12,13.2367,7.361
2016-07-29,15:27:13,13.2366,7.361
2016-07-29,15:27:14,13.2367,7.360
2016-07-29,15:27:15,13.2366,7.360
2016-07-29,15:27:16,13.2367,7.360
2016-07-29,15:27:17,13.2364,7.360
2016-07-29,15:27:18,13.2365,7.360
2016-07-29,15:27:19,13.2361,7.360
2016-07-29,15:27:20,13.2364,7.360
2016-07-29,15:27:21,13.2364,7.360
2016-07-29,15:27:22,13.2362,7.360
2016-07-29,15:27:23,13.2363,7.360
2016-07-29,15:27:24,13.2361,7.360
2016-07-29,15:27:25,13.2363,7.359
2016-07-29,15:27:26,13.2358,7.359
2016-07-29,15:27:27,13.2358,7.359
2016-07-29,15:27:28,13.2357,7.360
2016-07-29,15:27:29,13.2360,7.359
2016-07-29,15:27:30,13.2356,7.359
2016-07-29,15:27:31,13.2355,7.359
2016-07-29,15:27:32,13.2356,7.359
2016-07-29,15:27:33,13.2358,7.359
2016-07-29,15:27:34,13.2357,7.359
2016-07-29,15:27:35,13.2356,7.359
2016-07-29,15:27:36,13.2355,7.359
2016-07-29,15:27:37,13.2356,7.359
2016-07-29,15:27:38,13.2354,7.359
2016-07-29,15:27:39,13.2354,7.359
2016-07-29,15:27:40,13.2351,7.359
2016-07-29,15:27:41,13.2353,7.359
2016-07-29,15:27:42,13.2353,7.359
2016-07-29,15:27:43,13.2352,7.359
2016-07-29,15:27:44,13.2350,7.359
2016-07-29,15:27:45,13.2351,7.359
2016-07-29,15:27:46,13.2349,7.359
2016-07-29,15:27:47,13.2350,7.358
2016-07-29,15:27:48,13.2348,7.358
2016-07-29,15:27:49,13.2347,7.358
2016-07-29,15:27:50,13.2348,7.358
2016-07-29,15:27:51,13.2347,7.359
2016-07-29,15:27:52,13.2342,7.358
2016-07-29,15:27:53,13.2347,7.358
2016-07-29,15:27:54,13.2343,7.358
2016-07-29,15:27:55,13.2344,7.358
2016-07-29,15:27:56,13.2341,7.358
2016-07-29,15:27:57,13.2344,7.358
2016-07-29,15:27:58,13.2339,7.357
2016-07-29,15:27:59,13.2341,7.358
2016-07-29,15:28:00,13.2340,7.358
2016-07-29,15:28:01,13.2341,7.358
2016-07-29,15:28:03,13.2339,7.358
2016-07-29,15:28:04,13.2341,7.358
2016-07-29,15:28:05,13.2338,7.358
2016-07-29,15:28:06,13.2337,7.357
2016-07-29,15:28:07,13.2337,7.357
2016-07-29,15:28:08,13.2336,7.357
2016-07-29,15:28:09,13.2337,7.358
2016-07-29,15:28:10,13.2337,7.357
2016-07-29,15:28:11,13.2336,7.357
2016-07-29,15:28:12,13.2336,7.358
2016-07-29,15:28:13,13.2334,7.357
2016-07-29,15:28:14,13.2333,7.356
2016-07-29,15:28:15,13.2332,7.357
2016-07-29,15:28:16,13.2335,7.357
2016-07-29,15:28:17,13.2331,7.356
2016-07-29,15:28:18,13.2331,7.356
2016-07-29,15:28:19,13.2331,7.357
2016-07-29,15:28:20,13.2329,7.357
2016-07-29,15:28:21,13.2327,7.357
2016-07-29,15:28:22,13.2331,7.356
2016-07-29,15:28:23,13.2331,7.357
2016-07-29,15:28:24,13.2329,7.356
2016-07-29,15:28:25,13.2329,7.356
2016-07-29,15:28:26,13.2327,7.356
2016-07-29,15:28:27,13.2324,7.356
2016-07-29,15:28:28,13.2324,7.356
2016-07-29,15:28:29,13.2329,7.356
2016-07-29,15:28:30,13.2328,7.356
2016-07-29,15:28:31,13.2323,7.356
2016-07-29,15:28:32,13.2328,7.356
2016-07-29,15:28:33,13.2324,7.356
2016-07-29,15:28:34,13.2323,7.356
2016-07-29,15:28:35,13.2322,7.356
2016-07-29,15:28:36,13.2324,7.356
2016-07-29,15:28:37,13.2322,7.356
2016-07-29,15:28:38,13.2321,7.356
2016-07-29,15:28:39,13.2319,7.356
2016-07-29,15:28:40,13.2322,7.356
2016-07-29,15:28:41,13.2320,7.356
2016-07-29,15:28:42,13.2320,7.356
2016-07-29,15:28:43,13.2317,7.356
2016-07-29,15:28:44,13.2319,7.356
2016-07-29,15:28:45,13.2317,7.356
2016-07-29,15:28:46,13.2319,7.355
2016-07-29,15:28:47,13.2316,7.355
2016-07-29,15:28:48,13.2314,7.355
2016-07-29,15:28:49,13.2314,7.356
2016-07-29,15:28:50,13.2314,7.355
2016-07-29,15:28:51,13.2315,7.355
2016-07-29,15:28:52,13.2317,7.355
2016-07-29,15:28:53,13.2313,7.355
2016-07-29,15:28:54,13.2313,7.355
2016-07-29,15:28:55,13.2314,7.356
2016-07-29,15:28:56,13.2314,7.355
2016-07-29,15:28:57,13.2312,7.355
2016-07-29,15:28:58,13.2309,7.355
2016-07-29,15:28:59,13.2308,7.354
2016-07-29,15:29:00,13.2308,7.355
2016-07-29,15:29:01,13.2310,7.356
2016-07-29,15:29:02,13.2307,7.355
2016-07-29,15:29:03,13.2307,7.355
2016-07-29,15:29:04,13.2308,7.355
2016-07-29,15:29:05,13.2307,7.355
2016-07-29,15:29:06,13.2305,7.355
2016-07-29,15:29:07,13.2306,7.355
2016-07-29,15:29:08,13.2303,7.355
2016-07-29,15:29:09,13.2306,7.354
2016-07-29,15:29:10,13.2303,7.355
2016-07-29,15:29:11,13.2302,7.354
2016-07-29,15:29:12,13.2305,7.355
2016-07-29,15:29:13,13.2304,7.354
2016-07-29,15:29:14,13.2303,7.355
2016-07-29,15:29:16,13.2306,7.355
2016-07-29,15:29:17,13.2300,7.355
2016-07-29,15:29:18,13.2303,7.354
2016-07-29,15:29:19,13.2300,7.354
2016-07-29,15:29:20,13.2300,7.355
2016-07-29,15:29:21,13.2301,7.355
2016-07-29,15:29:22,13.2303,7.354
2016-07-29,15:29:23,13.2302,7.354
2016-07-29,15:29:24,13.2296,7.354
2016-07-29,15:29:25,13.2297,7.354
2016-07-29,15:29:26,13.2294,7.355
2016-07-29,15:29:27,13.2296,7.354
2016-07-29,15:29:28,13.2295,7.354
2016-07-29,15:29:29,13.2295,7.354
2016-07-29,15:29:30,13.2294,7.354
2016-07-29,15:29:31,13.2293,7.354
2016-07-29,15:29:32,13.2295,7.354
2016-07-29,15:29:33,13.2294,7.354
2016-07-29,15:29:34,13.2294,7.354
2016-07-29,15:29:35,13.2293,7.354
2016-07-29,15:29:36,13.2292,7.354
2016-07-29,15:29:37,13.2293,7.354
2016-07-29,15:29:38,13.2290,7.354
2016-07-29,15:29:39,13.2289,7.354
2016-07-29,15:29:40,13.2289,7.354
2016-07-29,15:29:41,13.2289,7.354
2016-07-29,15:29:42,13.2288,7.354
2016-07-29,15:29:43,13.2290,7.354
2016-07-29,15:29:44,13.2286,7.354
2016-07-29,15:29:45,13.2287,7.354
2016-07-29,15:29:46,13.2287,7.354
2016-07-29,15:29:47,13.2288,7.354
2016-07-29,15:29:48,13.2286,7.354
2016-07-29,15:29:49,13.2287,7.354
2016-07-29,15:29:50,13.2283,7.354
2016-07-29,15:29:51,13.2285,7.354
2016-07-29,15:29:52,13.2282,7.354
2016-07-29,15:29:53,13.2282,7.354
2016-07-29,15:29:54,13.2284,7.354
2016-07-29,15:29:55,13.2281,7.354
2016-07-29,15:29:56,13.2282,7.354
2016-07-29,15:29:57,13.2282,7.354
2016-07-29,15:29:58,13.2281,7.354
2016-07-29,15:29:59,13.2283,7.354
2016-07-29,15:30:00,13.2278,7.354
2016-07-29,15:30:01,13.2279,7.353
2016-07-29,15:30:02,13.2279,7.354
2016-07-29,15:30:03,13.2278,7.354
2016-07-29,15:30:04,13.2278,7.354
2016-07-29,15:30:05,13.2276,7.354
2016-07-29,15:30:06,13.2277,7.354
2016-07-29,15:30:07,13.2278,7.354
2016-07-29,15:30:08,13.2277,7.354
2016-07-29,15:30:09,13.2275,7.354
2016-07-29,15:30:10,13.2276,7.354
2016-07-29,15:30:11,13.2278,7.354
2016-07-29,15:30:12,13.2275,7.354
2016-07-29,15:30:13,13.2275,7.354
2016-07-29,15:30:14,13.2274,7.354
2016-07-29,15:30:15,13.2271,7.354
2016-07-29,15:30:16,13.2274,7.353
2016-07-29,15:30:17,13.2272,7.354
2016-07-29,15:30:18,13.2272,7.353
2016-07-29,15:30:19,13.2272,7.353
2016-07-29,15:30:20,13.2269,7.353
2016-07-29,15:30:21,13.2271,7.354
2016-07-29,15:30:22,13.2270,7.354
2016-07-29,15:30:23,13.2267,7.353
2016-07-29,15:30:24,13.2268,7.354
2016-07-29,15:30:25,13.2268,7.354
2016-07-29,15:30:26,13.2266,7.354
2016-07-29,15:30:27,13.2268,7.354
2016-07-29,15:30:29,13.2267,7.354
2016-07-29,15:30:30,13.2266,7.354
2016-07-29,15:30:31,13.2266,7.354
2016-07-29,15:30:32,13.2268,7.355
2016-07-29,15:30:33,13.2265,7.354
2016-07-29,15:30:34,13.2264,7.354
2016-07-29,15:30:35,13.2265,7.354
2016-07-29,15:30:36,13.2264,7.354
2016-07-29,15:30:37,13.2263,7.354
2016-07-29,15:30:38,13.2264,7.354
2016-07-29,15:30:39,13.2264,7.354
2016-07-29,15:30:40,13.2263,7.354
2016-07-29,15:30:41,13.2263,7.354
2016-07-29,15:30:42,13.2262,7.354
2016-07-29,15:30:43,13.2259,7.355
2016-07-29,15:30:44,13.2261,7.355
2016-07-29,15:30:45,13.2262,7.355
2016-07-29,15:30:46,13.2260,7.354
2016-07-29,15:30:47,13.2260,7.355
2016-07-29,15:30:48,13.2258,7.355
2016-07-29,15:30:49,13.2257,7.354
2016-07-29,15:30:50,13.2259,7.354
2016-07-29,15:30:51,13.2257,7.354
2016-07-29,15:30:52,13.2257,7.354
2016-07-29,15:30:53,13.2258,7.355
2016-07-29,15:30:54,13.2256,7.355
2016-07-29,15:30:55,13.2255,7.354
2016-07-29,15:30:56,13.2254,7.355
2016-07-29,15:30:57,13.2257,7.354
2016-07-29,15:30:58,13.2254,7.355
2016-07-29,15:30:59,13.2254,7.355
2016-07-29,15:31:00,13.2254,7.355
2016-07-29,15:31:01,13.2253,7.355
2016-07-29,15:31:02,13.2252,7.354
2016-07-29,15:31:03,13.2251,7.354
2016-07-29,15:31:04,13.2251,7.354
2016-07-29,15:31:05,13.2252,7.355
2016-07-29,15:31:06,13.2249,7.354
2016-07-29,15:31:07,13.2250,7.355
2016-07-29,15:31:08,13.2250,7.355
2016-07-29,15:31:09,13.2249,7.355
2016-07-29,15:31:10,13.2249,7.355
2016-07-29,15:31:11,13.2247,7.355
2016-07-29,15:31:12,13.2248,7.355
2016-07-29,15:31:13,13.2250,7.355
2016-07-29,15:31:14,13.2247,7.355
2016-07-29,15:31:15,13.2247,7.355
2016-07-29,15:31:16,13.2247,7.354
2016-07-29,15:31:17,13.2246,7.355
2016-07-29,15:31:18,13.2245,7.355
2016-07-29,15:31:19,13.2243,7.354
2016-07-29,15:31:20,13.2245,7.355
2016-07-29,15:31:21,13.2247,7.355
2016-07-29,15:31:22,13.2244,7.355
2016-07-29,15:31:23,13.2242,7.355
2016-07-29,15:31:24,13.2241,7.355
2016-07-29,15:31:25,13.2242,7.355
2016-07-29,15:31:26,13.2245,7.355
2016-07-29,15:31:27,13.2240,7.355
2016-07-29,15:31:28,13.2242,7.355
2016-07-29,15:31:29,13.2241,7.355
2016-07-29,15:31:30,13.2240,7.355
2016-07-29,15:31:31,13.2239,7.355
2016-07-29,15:31:32,13.2242,7.355
2016-07-29,15:31:33,13.2237,7.355
2016-07-29,15:31:34,13.2242,7.355
2016-07-29,15:31:35,13.2237,7.355
2016-07-29,15:31:36,13.2237,7.356
2016-07-29,15:31:37,13.2237,7.355
2016-07-29,15:31:38,13.2237,7.355
2016-07-29,15:31:39,13.2237,7.354
2016-07-29,15:31:41,13.2238,7.356
2016-07-29,15:31:42,13.2235,7.355
2016-07-29,15:31:43,13.2237,7.355
2016-07-29,15:31:44,13.2233,7.356
2016-07-29,15:31:45,13.2233,7.355
2016-07-29,15:31:46,13.2233,7.356
2016-07-29,15:31:47,13.2233,7.355
2016-07-29,15:31:48,13.2233,7.355
2016-07-29,15:31:49,13.2235,7.355
2016-07-29,15:31:50,13.2232,7.355
2016-07-29,15:31:51,13.2232,7.355
2016-07-29,15:31:52,13.2233,7.355
2016-07-29,15:31:53,13.2229,7.355
2016-07-29,15:31:54,13.2230,7.355
2016-07-29,15:31:55,13.2227,7.356
2016-07-29,15:31:56,13.2231,7.356
2016-07-29,15:31:57,13.2234,7.356
2016-07-29,15:31:58,13.2230,7.356
2016-07-29,15:31:59,13.2229,7.356
2016-07-29,15:32:00,13.2227,7.356
2016-07-29,15:32:01,13.2228,7.356
2016-07-29,15:32:02,13.2229,7.356
2016-07-29,15:32:03,13.2229,7.356
2016-07-29,15:32:04,13.2226,7.356
2016-07-29,15:32:05,13.2226,7.355
2016-07-29,15:32:06,13.2227,7.356
2016-07-29,15:32:07,13.2227,7.356
2016-07-29,15:32:08,13.2227,7.356
2016-07-29,15:32:09,13.2225,7.356
2016-07-29,15:32:10,13.2226,7.356
2016-07-29,15:32:11,13.2224,7.357
2016-07-29,15:32:12,13.2225,7.356
2016-07-29,15:32:13,13.2220,7.356
2016-07-29,15:32:14,13.2223,7.356
2016-07-29,15:32:15,13.2221,7.355
2016-07-29,15:32:16,13.2223,7.356
2016-07-29,15:32:17,13.2224,7.356
2016-07-29,15:32:18,13.2221,7.356
2016-07-29,15:32:19,13.2221,7.356
2016-07-29,15:32:20,13.2219,7.356
2016-07-29,15:32:21,13.2222,7.356
2016-07-29,15:32:22,13.2220,7.356
2016-07-29,15:32:23,13.2222,7.356
2016-07-29,15:32:24,13.2222,7.356
2016-07-29,15:32:25,13.2221,7.356
2016-07-29,15:32:26,13.2220,7.356
2016-07-29,15:32:27,13.2219,7.356
2016-07-29,15:32:28,13.2218,7.356
2016-07-29,15:32:29,13.2219,7.356
2016-07-29,15:32:30,13.2217,7.356
2016-07-29,15:32:31,13.2219,7.356
2016-07-29,15:32:32,13.2217,7.357
2016-07-29,15:32:33,13.2216,7.356
2016-07-29,15:32:34,13.2218,7.356
2016-07-29,15:32:35,13.2217,7.356
2016-07-29,15:32:36,13.2276,7.356
2016-07-29,15:32:37,13.2220,7.356
2016-07-29,15:32:38,13.2219,7.356
2016-07-29,15:32:39,13.2217,7.357
2016-07-29,15:32:40,13.2217,7.357
2016-07-29,15:32:41,13.2217,7.356
2016-07-29,15:32:42,13.2217,7.356
2016-07-29,15:32:43,13.2216,7.356
2016-07-29,15:32:44,13.2218,7.356
2016-07-29,15:32:45,13.2217,7.356
2016-07-29,15:32:46,13.2215,7.356
2016-07-29,15:32:47,13.2215,7.356
2016-07-29,15:32:48,13.2214,7.356
2016-07-29,15:32:49,13.2215,7.356
2016-07-29,15:32:50,13.2213,7.356
2016-07-29,15:32:51,13.2214,7.356
2016-07-29,15:32:53,13.2210,7.355
2016-07-29,15:32:54,13.2212,7.356
2016-07-29,15:32:55,13.2212,7.356
2016-07-29,15:32:56,13.2212,7.356
2016-07-29,15:32:57,13.2210,7.355
2016-07-29,15:32:58,13.2211,7.356
2016-07-29,15:32:59,13.2212,7.356
2016-07-29,15:33:00,13.2211,7.356
2016-07-29,15:33:01,13.2210,7.357
2016-07-29,15:33:02,13.2210,7.356
2016-07-29,15:33:03,13.2209,7.356
2016-07-29,15:33:04,13.2208,7.356
2016-07-29,15:33:05,13.2207,7.356
2016-07-29,15:33:06,13.2209,7.357
2016-07-29,15:33:07,13.2210,7.356
2016-07-29,15:33:08,13.2208,7.356
2016-07-29,15:33:09,13.2207,7.356
2016-07-29,15:33:10,13.2207,7.356
2016-07-29,15:33:11,13.2207,7.357
2016-07-29,15:33:12,13.2207,7.355
2016-07-29,15:33:13,13.2208,7.355
2016-07-29,15:33:14,13.2207,7.355
2016-07-29,15:33:15,13.2204,7.355
2016-07-29,15:33:16,13.2204,7.356
2016-07-29,15:33:17,13.2203,7.355
2016-07-29,15:33:18,13.2204,7.355
2016-07-29,15:33:19,13.2205,7.355
2016-07-29,15:33:20,13.2202,7.355
2016-07-29,15:33:21,13.2204,7.356
2016-07-29,15:33:22,13.2202,7.356
2016-07-29,15:33:23,13.2202,7.355
2016-07-29,15:33:24,13.2204,7.355
2016-07-29,15:33:25,13.2201,7.355
2016-07-29,15:33:26,13.2200,7.356
2016-07-29,15:33:27,13.2204,7.355
2016-07-29,15:33:28,13.2202,7.355
2016-07-29,15:33:29,13.2200,7.355
2016-07-29,15:33:30,13.2201,7.356
2016-07-29,15:33:31,13.2199,7.355
2016-07-29,15:33:32,13.2199,7.355
2016-07-29,15:33:33,13.2200,7.356
2016-07-29,15:33:34,13.2201,7.356
2016-07-29,15:33:35,13.2197,7.355
2016-07-29,15:33:36,13.2198,7.355
2016-07-29,15:33:37,13.2197,7.355
2016-07-29,15:33:38,13.2197,7.355
2016-07-29,15:33:39,13.2196,7.354
2016-07-29,15:33:40,13.2196,7.355
2016-07-29,15:33:41,13.2194,7.355
2016-07-29,15:33:42,13.2196,7.355
2016-07-29,15:33:43,13.2198,7.355
2016-07-29,15:33:44,13.2194,7.355
2016-07-29,15:33:45,13.2194,7.354
2016-07-29,15:33:46,13.2196,7.354
2016-07-29,15:33:47,13.2195,7.354
2016-07-29,15:33:48,13.2194,7.354
2016-07-29,15:33:49,13.2191,7.355
2016-07-29,15:33:50,13.2192,7.354
2016-07-29,15:33:51,13.2193,7.355
2016-07-29,15:33:52,13.2191,7.354
2016-07-29,15:33:53,13.2191,7.354
2016-07-29,15:33:54,13.2192,7.354
2016-07-29,15:33:55,13.2192,7.354
2016-07-29,15:33:56,13.2193,7.354
2016-07-29,15:33:57,13.2194,7.354
2016-07-29,15:33:58,13.2190,7.354
2016-07-29,15:33:59,13.2194,7.354
2016-07-29,15:34:00,13.2190,7.354
2016-07-29,15:34:01,13.2189,7.354
2016-07-29,15:34:02,13.2190,7.354
2016-07-29,15:34:03,13.2190,7.354
2016-07-29,15:34:05,13.2189,7.354
2016-07-29,15:34:06,13.2189,7.354
2016-07-29,15:34:07,13.2188,7.354
2016-07-29,15:34:08,13.2189,7.354
2016-07-29,15:34:09,13.2188,7.354
2016-07-29,15:34:10,13.2187,7.354
2016-07-29,15:34:11,13.2191,7.354
2016-07-29,15:34:12,13.2190,7.354
2016-07-29,15:34:13,13.2189,7.354
2016-07-29,15:34:14,13.2188,7.354
2016-07-29,15:34:15,13.2190,7.354
2016-07-29,15:34:16,13.2185,7.354
2016-07-29,15:34:17,13.2186,7.354
2016-07-29,15:34:18,13.2187,7.354
2016-07-29,15:34:19,13.2187,7.354
2016-07-29,15:34:20,13.2189,7.354
2016-07-29,15:34:21,13.2186,7.353
2016-07-29,15:34:22,13.2187,7.354
2016-07-29,15:34:23,13.2188,7.354
2016-07-29,15:34:24,13.2184,7.354
2016-07-29,15:34:25,13.2185,7.354
2016-07-29,15:34:26,13.2187,7.354
2016-07-29,15:34:27,13.2186,7.354
2016-07-29,15:34:28,13.2185,7.354
2016-07-29,15:34:29,13.2183,7.354
2016-07-29,15:34:30,13.2184,7.354
2016-07-29,15:34:31,13.2182,7.354
2016-07-29,15:34:32,13.2183,7.354
2016-07-29,15:34:33,13.2181,7.354
2016-07-29,15:34:34,13.2182,7.353
2016-07-29,15:34:35,13.2179,7.354
2016-07-29,15:34:36,13.2181,7.354
2016-07-29,15:34:37,13.2181,7.354
2016-07-29,15:34:38,13.2183,7.354
2016-07-29,15:34:39,13.2180,7.354
2016-07-29,15:34:40,13.2179,7.354
2016-07-29,15:34:41,13.2180,7.354
2016-07-29,15:34:42,13.2181,7.354
2016-07-29,15:34:43,13.2179,7.354
2016-07-29,15:34:44,13.2181,7.354
2016-07-29,15:34:45,13.2180,7.354
2016-07-29,15:34:46,13.2178,7.354
2016-07-29,15:34:47,13.2180,7.355
2016-07-29,15:34:48,13.2181,7.354
2016-07-29,15:34:49,13.2179,7.354
2016-07-29,15:34:50,13.2178,7.354
2016-07-29,15:34:51,13.2176,7.355
2016-07-29,15:34:52,13.2174,7.354
2016-07-29,15:34:53,13.2178,7.354
2016-07-29,15:34:54,13.2175,7.354
2016-07-29,15:34:55,13.2174,7.354
2016-07-29,15:34:56,13.2175,7.354
2016-07-29,15:34:57,13.2171,7.354
2016-07-29,15:34:58,13.2178,7.354
2016-07-29,15:34:59,13.2176,7.354
2016-07-29,15:35:00,13.2177,7.354
2016-07-29,15:35:01,13.2179,7.354
2016-07-29,15:35:02,13.2175,7.354
2016-07-29,15:35:03,13.2173,7.354
2016-07-29,15:35:04,13.2174,7.354
2016-07-29,15:35:05,13.2174,7.354
2016-07-29,15:35:06,13.2176,7.355
2016-07-29,15:35:07,13.2173,7.355
2016-07-29,15:35:08,13.2172,7.355
2016-07-29,15:35:09,13.2174,7.355
2016-07-29,15:35:10,13.2173,7.354
2016-07-29,15:35:11,13.2174,7.355
2016-07-29,15:35:12,13.2170,7.355
2016-07-29,15:35:13,13.2169,7.354
2016-07-29,15:35:14,13.2173,7.355
2016-07-29,15:35:15,13.2170,7.354
2016-07-29,15:35:16,13.2171,7.355
2016-07-29,15:35:18,13.2172,7.355
2016-07-29,15:35:19,13.2169,7.354
2016-07-29,15:35:20,13.2169,7.355
2016-07-29,15:35:21,13.2168,7.355
2016-07-29,15:35:22,13.2167,7.355
2016-07-29,15:35:23,13.2167,7.355
2016-07-29,15:35:24,13.2165,7.354
2016-07-29,15:35:25,13.2170,7.355
2016-07-29,15:35:26,13.2168,7.355
2016-07-29,15:35:27,13.2166,7.355
2016-07-29,15:35:28,13.2167,7.354
2016-07-29,15:35:29,13.2167,7.355
2016-07-29,15:35:30,13.2167,7.355
2016-07-29,15:35:31,13.2166,7.354
2016-07-29,15:35:32,13.2167,7.355
2016-07-29,15:35:33,13.2166,7.355
2016-07-29,15:35:34,13.2166,7.355
2016-07-29,15:35:35,13.2166,7.355
2016-07-29,15:35:36,13.2162,7.355
2016-07-29,15:35:37,13.2164,7.355
2016-07-29,15:35:38,13.2162,7.355
2016-07-29,15:35:39,13.2165,7.355
2016-07-29,15:35:40,13.2165,7.356
2016-07-29,15:35:41,13.2163,7.356
2016-07-29,15:35:42,13.2163,7.354
2016-07-29,15:35:43,13.2166,7.355
2016-07-29,15:35:44,13.2160,7.355
2016-07-29,15:35:45,13.2160,7.355
2016-07-29,15:35:46,13.2164,7.356
2016-07-29,15:35:47,13.2158,7.355
2016-07-29,15:35:48,13.2158,7.355
2016-07-29,15:35:49,13.2162,7.356
2016-07-29,15:35:50,13.2159,7.356
2016-07-29,15:35:51,13.2160,7.356
2016-07-29,15:35:52,13.2161,7.356
2016-07-29,15:35:53,13.2160,7.355
2016-07-29,15:35:54,13.2158,7.355
2016-07-29,15:35:55,13.2159,7.355
2016-07-29,15:35:56,13.2157,7.355
2016-07-29,15:35:57,13.2157,7.356
2016-07-29,15:35:58,13.2159,7.355
2016-07-29,15:35:59,13.2156,7.356
2016-07-29,15:36:00,13.2154,7.355
2016-07-29,15:36:01,13.2159,7.356
2016-07-29,15:36:02,13.2155,7.356
2016-07-29,15:36:03,13.2155,7.355
2016-07-29,15:36:04,13.2158,7.356
2016-07-29,15:36:05,13.2157,7.356
2016-07-29,15:36:06,13.2155,7.355
2016-07-29,15:36:07,13.2154,7.356
2016-07-29,15:36:08,13.2156,7.356
2016-07-29,15:36:09,13.2153,7.356
2016-07-29,15:36:10,13.2155,7.356
2016-07-29,15:36:11,13.2154,7.356
2016-07-29,15:36:12,13.2154,7.356
2016-07-29,15:36:13,13.2153,7.356
2016-07-29,15:36:14,13.2151,7.356
2016-07-29,15:36:15,13.2154,7.356
2016-07-29,15:36:16,13.2154,7.356
2016-07-29,15:36:17,13.2150,7.356
2016-07-29,15:36:18,13.2151,7.356
2016-07-29,15:36:19,13.2151,7.356
2016-07-29,15:36:20,13.2152,7.356
2016-07-29,15:36:21,13.2152,7.356
2016-07-29,15:36:22,13.2152,7.356
2016-07-29,15:36:23,13.2148,7.356
2016-07-29,15:36:24,13.2152,7.356
2016-07-29,15:36:25,13.2152,7.357
2016-07-29,15:36:26,13.2149,7.357
2016-07-29,15:36:27,13.2151,7.356
2016-07-29,15:36:28,13.2146,7.356
2016-07-29,15:36:30,13.2151,7.356
2016-07-29,15:36:31,13.2148,7.356
2016-07-29,15:36:32,13.2148,7.356
2016-07-29,15:36:33,13.2149,7.356
2016-07-29,15:36:34,13.2148,7.356
2016-07-29,15:36:35,13.2149,7.356
2016-07-29,15:36:36,13.2148,7.356
2016-07-29,15:36:37,13.2145,7.357
2016-07-29,15:36:38,13.2149,7.356
2016-07-29,15:36:39,13.2145,7.356
2016-07-29,15:36:40,13.2146,7.356
2016-07-29,15:36:41,13.2146,7.356
2016-07-29,15:36:42,13.2143,7.356
2016-07-29,15:36:43,13.2144,7.356
2016-07-29,15:36:44,13.2143,7.356
2016-07-29,15:36:45,13.2142,7.356
2016-07-29,15:36:46,13.2140,7.356
2016-07-29,15:36:47,13.2142,7.357
2016-07-29,15:36:48,13.2144,7.356
2016-07-29,15:36:49,13.2140,7.356
2016-07-29,15:36:50,13.2140,7.356
2016-07-29,15:36:51,13.2143,7.356
2016-07-29,15:36:52,13.2142,7.357
2016-07-29,15:36:53,13.2144,7.356
2016-07-29,15:36:54,13.2142,7.356
2016-07-29,15:36:55,13.2140,7.356
